Longitude,Latitude,Pixel,Scan
27.618324,53.1592636,3900,48700
27.6447732,53.1586595,3999,48700
26.5758651,53.1618952,0,48800
26.6025864,53.1615178,100,48800
26.6293053,53.1611344,200,48800
26.6560219,53.160745,300,48800
26.6827363,53.1603498,400,48800
26.7094487,53.1599486,500,48800
26.7361591,53.1595415,600,48800
26.7628678,53.1591284,700,48800
26.7895746,53.1587094,800,48800
26.8162799,53.1582844,900,48800
26.8429836,53.1578536,1000,48800
26.869686,53.1574167,1100,48800
26.896387,53.156974,1200,48800
26.9230868,53.1565253,1300,48800
26.9497856,53.1560706,1400,48800
26.9764833,53.1556101,1500,48800
27.0031802,53.1551435,1600,48800
27.0298763,53.154671,1700,48800
27.0565718,53.1541926,1800,48800
27.0832667,53.1537082,1900,48800
27.1099611,53.1532179,2000,48800
27.1366552,53.1527216,2100,48800
27.1633491,53.1522194,2200,48800
27.1900428,53.1517112,2300,48800
27.2167365,53.151197,2400,48800
27.2434303,53.1506769,2500,48800
27.2701243,53.1501508,2600,48800
27.2968186,53.1496187,2700,48800
27.3235133,53.1490807,2800,48800
27.3502085,53.1485367,2900,48800
27.3769043,53.1479867,3000,48800
27.4036009,53.1474307,3100,48800
27.4302983,53.1468688,3200,48800
27.4569966,53.1463009,3300,48800
27.4836959,53.1457269,3400,48800
27.5103965,53.145147,3500,48800
27.5370982,53.1445611,3600,48800
27.5638014,53.1439692,3700,48800
27.590506,53.1433713,3800,48800
27.6172122,53.1427673,3900,48800
27.643653,53.1421635,3999,48800
26.5750895,53.1453912,0,48900
26.6018023,53.1450139,100,48900
26.6285126,53.1446306,200,48900
26.6552207,53.1442414,300,48900
26.6819266,53.1438463,400,48900
26.7086305,53.1434452,500,48900
26.7353324,53.1430382,600,48900
26.7620325,53.1426252,700,48900
26.7887309,53.1422064,800,48900
26.8154276,53.1417816,900,48900
26.8421229,53.1413508,1000,48900
26.8688167,53.1409141,1100,48900
26.8955092,53.1404715,1200,48900
26.9222005,53.140023,1300,48900
26.9488908,53.1395685,1400,48900
26.97558,53.1391081,1500,48900
27.0022684,53.1386417,1600,48900
27.028956,53.1381694,1700,48900
27.0556429,53.1376911,1800,48900
27.0823293,53.1372069,1900,48900
27.1090153,53.1367167,2000,48900
27.1357009,53.1362206,2100,48900
27.1623863,53.1357185,2200,48900
27.1890715,53.1352105,2300,48900
27.2157567,53.1346965,2400,48900
27.242442,53.1341766,2500,48900
27.2691275,53.1336506,2600,48900
27.2958133,53.1331188,2700,48900
27.3224995,53.1325809,2800,48900
27.3491862,53.1320371,2900,48900
27.3758736,53.1314873,3000,48900
27.4025616,53.1309316,3100,48900
27.4292505,53.1303698,3200,48900
27.4559403,53.1298021,3300,48900
27.4826312,53.1292284,3400,48900
27.5093232,53.1286486,3500,48900
27.5360165,53.1280629,3600,48900
27.5627112,53.1274713,3700,48900
27.5894073,53.1268736,3800,48900
27.616105,53.1262698,3900,48900
27.6425374,53.1256663,3999,48900
26.5743138,53.1288907,0,49000
26.601018,53.1285135,100,49000
26.6277198,53.1281303,200,49000
26.6544194,53.1277412,300,49000
26.6811168,53.1273462,400,49000
26.7078122,53.1269453,500,49000
26.7345056,53.1265384,600,49000
26.7611972,53.1261256,700,49000
26.7878871,53.1257069,800,49000
26.8145753,53.1252822,900,49000
26.841262,53.1248516,1000,49000
26.8679474,53.1244151,1100,49000
26.8946314,53.1239726,1200,49000
26.9213142,53.1235242,1300,49000
26.9479959,53.1230698,1400,49000
26.9746767,53.1226096,1500,49000
27.0013566,53.1221434,1600,49000
27.0280357,53.1216712,1700,49000
27.0547142,53.1211931,1800,49000
27.0813921,53.120709,1900,49000
27.1080695,53.120219,2000,49000
27.1347466,53.1197231,2100,49000
27.1614235,53.1192212,2200,49000
27.1881003,53.1187134,2300,49000
27.214777,53.1181996,2400,49000
27.2414538,53.1176798,2500,49000
27.2681308,53.1171541,2600,49000
27.2948081,53.1166224,2700,49000
27.3214859,53.1160847,2800,49000
27.3481641,53.1155411,2900,49000
27.3748429,53.1149915,3000,49000
27.4015225,53.114436,3100,49000
27.4282029,53.1138744,3200,49000
27.4548843,53.1133069,3300,49000
27.4815667,53.1127334,3400,49000
27.5082502,53.1121539,3500,49000
27.534935,53.1115684,3600,49000
27.5616212,53.1109769,3700,49000
27.5883088,53.1103794,3800,49000
27.6149981,53.109776,3900,49000
27.6414221,53.1091726,3999,49000
26.5735314,53.1123905,0,49100
26.6002271,53.1120134,100,49100
26.6269205,53.1116304,200,49100
26.6536116,53.1112414,300,49100
26.6803005,53.1108465,400,49100
26.7069874,53.1104457,500,49100
26.7336723,53.110039,600,49100
26.7603554,53.1096263,700,49100
26.7870368,53.1092077,800,49100
26.8137166,53.1087832,900,49100
26.8403948,53.1083527,1000,49100
26.8670716,53.1079163,1100,49100
26.8937472,53.107474,1200,49100
26.9204215,53.1070258,1300,49100
26.9470948,53.1065716,1400,49100
26.973767,53.1061114,1500,49100
27.0004384,53.1056454,1600,49100
27.0271091,53.1051734,1700,49100
27.0537791,53.1046954,1800,49100
27.0804485,53.1042116,1900,49100
27.1071174,53.1037217,2000,49100
27.1337861,53.103226,2100,49100
27.1604545,53.1027242,2200,49100
27.1871228,53.1022166,2300,49100
27.213791,53.1017029,2400,49100
27.2404593,53.1011834,2500,49100
27.2671279,53.1006578,2600,49100
27.2937967,53.1001263,2700,49100
27.320466,53.0995889,2800,49100
27.3471357,53.0990454,2900,49100
27.3738061,53.0984961,3000,49100
27.4004772,53.0979407,3100,49100
27.4271491,53.0973793,3200,49100
27.453822,53.096812,3300,49100
27.4804959,53.0962387,3400,49100
27.507171,53.0956594,3500,49100
27.5338473,53.0950742,3600,49100
27.560525,53.0944829,3700,49100
27.5872042,53.0938856,3800,49100
27.6138849,53.0932824,3900,49100
27.6403005,53.0926793,3999,49100
26.5727606,53.0958901,0,49200
26.5994478,53.0955131,100,49200
26.6261327,53.0951302,200,49200
26.6528153,53.0947413,300,49200
26.6794957,53.0943465,400,49200
26.7061741,53.0939458,500,49200
26.7328505,53.0935391,600,49200
26.7595252,53.0931266,700,49200
26.786198,53.0927081,800,49200
26.8128693,53.0922836,900,49200
26.8395391,53.0918533,1000,49200
26.8662074,53.091417,1100,49200
26.8928745,53.0909748,1200,49200
26.9195403,53.0905267,1300,49200
26.9462051,53.0900726,1400,49200
26.9728689,53.0896126,1500,49200
26.9995318,53.0891467,1600,49200
27.026194,53.0886748,1700,49200
27.0528555,53.088197,1800,49200
27.0795164,53.0877133,1900,49200
27.1061769,53.0872236,2000,49200
27.1328371,53.086728,2100,49200
27.159497,53.0862264,2200,49200
27.1861568,53.0857189,2300,49200
27.2128166,53.0852054,2400,49200
27.2394765,53.084686,2500,49200
27.2661365,53.0841606,2600,49200
27.2927969,53.0836292,2700,49200
27.3194577,53.0830919,2800,49200
27.3461189,53.0825487,2900,49200
27.3727809,53.0819995,3000,49200
27.3994435,53.0814443,3100,49200
27.426107,53.0808831,3200,49200
27.4527714,53.080316,3300,49200
27.4794368,53.0797428,3400,49200
27.5061034,53.0791637,3500,49200
27.5327713,53.0785786,3600,49200
27.5594405,53.0779876,3700,49200
27.5861112,53.0773905,3800,49200
27.6127835,53.0767874,3900,49200
27.6391908,53.0761845,3999,49200
26.5719881,53.0793882,0,49300
26.5986668,53.0790113,100,49300
26.6253432,53.0786285,200,49300
26.6520173,53.0782397,300,49300
26.6786892,53.077845,400,49300
26.7053591,53.0774444,500,49300
26.7320271,53.0770379,600,49300
26.7586932,53.0766254,700,49300
26.7853576,53.0762071,800,49300
26.8120204,53.0757828,900,49300
26.8386817,53.0753526,1000,49300
26.8653416,53.0749164,1100,49300
26.8920002,53.0744743,1200,49300
26.9186576,53.0740263,1300,49300
26.9453139,53.0735724,1400,49300
26.9719692,53.0731126,1500,49300
26.9986236,53.0726468,1600,49300
27.0252773,53.0721751,1700,49300
27.0519303,53.0716974,1800,49300
27.0785828,53.0712138,1900,49300
27.1052349,53.0707243,2000,49300
27.1318866,53.0702288,2100,49300
27.158538,53.0697274,2200,49300
27.1851894,53.06922,2300,49300
27.2118407,53.0687067,2400,49300
27.2384921,53.0681875,2500,49300
27.2651437,53.0676623,2600,49300
27.2917956,53.0671311,2700,49300
27.3184479,53.066594,2800,49300
27.3451007,53.0660509,2900,49300
27.3717542,53.0655018,3000,49300
27.3984083,53.0649468,3100,49300
27.4250634,53.0643859,3200,49300
27.4517193,53.0638189,3300,49300
27.4783763,53.063246,3400,49300
27.5050345,53.0626671,3500,49300
27.5316939,53.0620822,3600,49300
27.5583547,53.0614913,3700,49300
27.5850169,53.0608944,3800,49300
27.6116808,53.0602916,3900,49300
27.6380797,53.0596889,3999,49300
26.5712086,53.0628878,0,49400
26.5978789,53.062511,100,49400
26.6245468,53.0621283,200,49400
26.6512124,53.0617397,300,49400
26.6778759,53.0613451,400,49400
26.7045373,53.0609446,500,49400
26.7311968,53.0605382,600,49400
26.7578545,53.0601259,700,49400
26.7845104,53.0597077,800,49400
26.8111648,53.0592835,900,49400
26.8378176,53.0588534,1000,49400
26.864469,53.0584174,1100,49400
26.8911191,53.0579755,1200,49400
26.917768,53.0575277,1300,49400
26.9444159,53.0570739,1400,49400
26.9710627,53.0566142,1500,49400
26.9977087,53.0561486,1600,49400
27.024354,53.055677,1700,49400
27.0509985,53.0551995,1800,49400
27.0776426,53.0547161,1900,49400
27.1042861,53.0542267,2000,49400
27.1309294,53.0537314,2100,49400
27.1575724,53.0532302,2200,49400
27.1842153,53.052723,2300,49400
27.2108581,53.0522099,2400,49400
27.2375011,53.0516908,2500,49400
27.2641442,53.0511658,2600,49400
27.2907877,53.0506348,2700,49400
27.3174316,53.0500979,2800,49400
27.3440759,53.049555,2900,49400
27.3707209,53.0490062,3000,49400
27.3973667,53.0484514,3100,49400
27.4240132,53.0478906,3200,49400
27.4506607,53.0473239,3300,49400
27.4773093,53.0467511,3400,49400
27.503959,53.0461724,3500,49400
27.5306099,53.0455878,3600,49400
27.5572623,53.0449971,3700,49400
27.5839161,53.0444005,3800,49400
27.6105715,53.0437978,3900,49400
27.636962,53.0431953,3999,49400
26.5704302,53.0463829,0,49500
26.597092,53.0460062,100,49500
26.6237514,53.0456236,200,49500
26.6504086,53.045235,300,49500
26.6770636,53.0448406,400,49500
26.7037166,53.0444403,500,49500
26.7303676,53.044034,600,49500
26.7570168,53.0436218,700,49500
26.7836643,53.0432037,800,49500
26.8103102,53.0427797,900,49500
26.8369546,53.0423497,1000,49500
26.8635975,53.0419139,1100,49500
26.8902392,53.0414721,1200,49500
26.9168796,53.0410244,1300,49500
26.943519,53.0405708,1400,49500
26.9701574,53.0401112,1500,49500
26.996795,53.0396458,1600,49500
27.0234318,53.0391744,1700,49500
27.0500679,53.038697,1800,49500
27.0767035,53.0382138,1900,49500
27.1033386,53.0377246,2000,49500
27.1299734,53.0372295,2100,49500
27.1566079,53.0367284,2200,49500
27.1832424,53.0362214,2300,49500
27.2098768,53.0357084,2400,49500
27.2365113,53.0351895,2500,49500
27.263146,53.0346647,2600,49500
27.289781,53.0341339,2700,49500
27.3164164,53.0335972,2800,49500
27.3430523,53.0330545,2900,49500
27.3696889,53.0325058,3000,49500
27.3963262,53.0319512,3100,49500
27.4229643,53.0313907,3200,49500
27.4496033,53.0308241,3300,49500
27.4762435,53.0302516,3400,49500
27.5028847,53.0296731,3500,49500
27.5295272,53.0290887,3600,49500
27.5561711,53.0284982,3700,49500
27.5828165,53.0279018,3800,49500
27.6094635,53.0272994,3900,49500
27.6358456,53.0266971,3999,49500
26.5696519,53.029883,0,49600
26.5963052,53.0295064,100,49600
26.6229562,53.0291239,200,49600
26.6496049,53.0287355,300,49600
26.6762515,53.0283412,400,49600
26.702896,53.027941,500,49600
26.7295386,53.0275348,600,49600
26.7561794,53.0271228,700,49600
26.7828184,53.0267048,800,49600
26.8094559,53.026281,900,49600
26.8360918,53.0258512,1000,49600
26.8627263,53.0254154,1100,49600
26.8893595,53.0249738,1200,49600
26.9159915,53.0245263,1300,49600
26.9426225,53.0240728,1400,49600
26.9692525,53.0236134,1500,49600
26.9958816,53.0231481,1600,49600
27.0225099,53.0226769,1700,49600
27.0491376,53.0221997,1800,49600
27.0757647,53.0217166,1900,49600
27.1023914,53.0212276,2000,49600
27.1290178,53.0207326,2100,49600
27.1556439,53.0202317,2200,49600
27.1822699,53.0197249,2300,49600
27.2088959,53.0192121,2400,49600
27.2355219,53.0186934,2500,49600
27.2621482,53.0181688,2600,49600
27.2887748,53.0176382,2700,49600
27.3154017,53.0171016,2800,49600
27.3420292,53.0165591,2900,49600
27.3686574,53.0160107,3000,49600
27.3952862,53.0154563,3100,49600
27.4219159,53.0148959,3200,49600
27.4485465,53.0143295,3300,49600
27.4751782,53.0137572,3400,49600
27.501811,53.013179,3500,49600
27.5284451,53.0125947,3600,49600
27.5550806,53.0120045,3700,49600
27.5817175,53.0114083,3800,49600
27.608356,53.0108061,3900,49600
27.6347298,53.010204,3999,49600
26.5688787,53.0133783,0,49700
26.5955236,53.0130018,100,49700
26.6221662,53.0126194,200,49700
26.6488064,53.0122312,300,49700
26.6754446,53.011837,400,49700
26.7020806,53.0114369,500,49700
26.7287148,53.0110309,600,49700
26.7553471,53.010619,700,49700
26.7819777,53.0102011,800,49700
26.8086067,53.0097774,900,49700
26.8352342,53.0093477,1000,49700
26.8618602,53.0089122,1100,49700
26.888485,53.0084707,1200,49700
26.9151086,53.0080233,1300,49700
26.9417311,53.00757,1400,49700
26.9683526,53.0071107,1500,49700
26.9949733,53.0066456,1600,49700
27.0215932,53.0061745,1700,49700
27.0482125,53.0056975,1800,49700
27.0748312,53.0052146,1900,49700
27.1014494,53.0047257,2000,49700
27.1280673,53.0042309,2100,49700
27.154685,53.0037302,2200,49700
27.1813026,53.0032236,2300,49700
27.2079201,53.002711,2400,49700
27.2345378,53.0021925,2500,49700
27.2611556,53.001668,2600,49700
27.2877738,53.0011376,2700,49700
27.3143923,53.0006012,2800,49700
27.3410114,53.0000589,2900,49700
27.3676311,52.9995107,3000,49700
27.3942515,52.9989565,3100,49700
27.4208728,52.9983963,3200,49700
27.447495,52.9978302,3300,49700
27.4741182,52.9972581,3400,49700
27.5007426,52.99668,3500,49700
27.5273683,52.996096,3600,49700
27.5539953,52.995506,3700,49700
27.5806238,52.99491,3800,49700
27.607254,52.994308,3900,49700
27.6336194,52.9937062,3999,49700
26.5681015,52.9968776,0,49800
26.5947379,52.9965012,100,49800
26.621372,52.996119,200,49800
26.6480039,52.9957309,300,49800
26.6746335,52.9953368,400,49800
26.7012612,52.9949369,500,49800
26.7278869,52.994531,600,49800
26.7545108,52.9941192,700,49800
26.781133,52.9937015,800,49800
26.8077535,52.993278,900,49800
26.8343726,52.9928485,1000,49800
26.8609902,52.992413,1100,49800
26.8876066,52.9919717,1200,49800
26.9142217,52.9915245,1300,49800
26.9408358,52.9910713,1400,49800
26.9674489,52.9906123,1500,49800
26.9940612,52.9901473,1600,49800
27.0206726,52.9896764,1700,49800
27.0472835,52.9891995,1800,49800
27.0738937,52.9887168,1900,49800
27.1005036,52.9882281,2000,49800
27.1271131,52.9877335,2100,49800
27.1537224,52.987233,2200,49800
27.1803315,52.9867265,2300,49800
27.2069406,52.9862141,2400,49800
27.2335499,52.9856958,2500,49800
27.2601593,52.9851715,2600,49800
27.286769,52.9846413,2700,49800
27.3133791,52.9841052,2800,49800
27.3399898,52.9835631,2900,49800
27.3666011,52.983015,3000,49800
27.3932131,52.982461,3100,49800
27.4198259,52.9819011,3200,49800
27.4464397,52.9813352,3300,49800
27.4730545,52.9807633,3400,49800
27.4996705,52.9801855,3500,49800
27.5262878,52.9796017,3600,49800
27.5529064,52.9790119,3700,49800
27.5795265,52.9784161,3800,49800
27.6061482,52.9778144,3900,49800
27.6325053,52.9772128,3999,49800
26.5673241,52.9803793,0,49900
26.5939521,52.9800031,100,49900
26.6205778,52.979621,200,49900
26.6472012,52.979233,300,49900
26.6738225,52.978839,400,49900
26.7004417,52.9784392,500,49900
26.727059,52.9780334,600,49900
26.7536745,52.9776218,700,49900
26.7802882,52.9772042,800,49900
26.8069004,52.9767808,900,49900
26.833511,52.9763514,1000,49900
26.8601202,52.9759161,1100,49900
26.8867281,52.9754749,1200,49900
26.9133349,52.9750279,1300,49900
26.9399406,52.9745748,1400,49900
26.9665453,52.9741159,1500,49900
26.9931491,52.9736511,1600,49900
27.0197521,52.9731803,1700,49900
27.0463546,52.9727037,1800,49900
27.0729564,52.9722211,1900,49900
27.0995578,52.9717326,2000,49900
27.1261589,52.9712381,2100,49900
27.1527598,52.9707377,2200,49900
27.1793605,52.9702315,2300,49900
27.2059612,52.9697192,2400,49900
27.2325621,52.9692011,2500,49900
27.2591631,52.968677,2600,49900
27.2857644,52.968147,2700,49900
27.3123661,52.967611,2800,49900
27.3389684,52.9670691,2900,49900
27.3655712,52.9665212,3000,49900
27.3921748,52.9659674,3100,49900
27.4187792,52.9654076,3200,49900
27.4453846,52.9648419,3300,49900
27.4719911,52.9642703,3400,49900
27.4985986,52.9636926,3500,49900
27.5252075,52.963109,3600,49900
27.5518177,52.9625194,3700,49900
27.5784294,52.9619239,3800,49900
27.6050427,52.9613224,3900,49900
27.6313915,52.960721,3999,49900
26.5665499,52.9638798,0,50000
26.5931695,52.9635037,100,50000
26.6197867,52.9631217,200,50000
26.6464017,52.9627338,300,50000
26.6730146,52.96234,400,50000
26.6996254,52.9619402,500,50000
26.7262343,52.9615346,600,50000
26.7528413,52.9611231,700,50000
26.7794467,52.9607057,800,50000
26.8060504,52.9602824,900,50000
26.8326526,52.9598532,1000,50000
26.8592534,52.959418,1100,50000
26.8858529,52.958977,1200,50000
26.9124513,52.9585301,1300,50000
26.9390485,52.9580772,1400,50000
26.9656448,52.9576184,1500,50000
26.9922402,52.9571538,1600,50000
27.0188349,52.9566832,1700,50000
27.0454289,52.9562067,1800,50000
27.0720224,52.9557242,1900,50000
27.0986154,52.9552359,2000,50000
27.1252081,52.9547416,2100,50000
27.1518005,52.9542414,2200,50000
27.1783928,52.9537353,2300,50000
27.2049852,52.9532233,2400,50000
27.2315776,52.9527053,2500,50000
27.2581702,52.9521814,2600,50000
27.2847631,52.9516516,2700,50000
27.3113564,52.9511158,2800,50000
27.3379503,52.9505741,2900,50000
27.3645447,52.9500264,3000,50000
27.3911399,52.9494728,3100,50000
27.417736,52.9489133,3200,50000
27.444333,52.9483478,3300,50000
27.470931,52.9477763,3400,50000
27.4975302,52.9471989,3500,50000
27.5241306,52.9466155,3600,50000
27.5507325,52.9460261,3700,50000
27.5773358,52.9454308,3800,50000
27.6039406,52.9448295,3900,50000
27.6302811,52.9442283,3999,50000
26.5657832,52.9473849,0,50100
26.5923944,52.9470089,100,50100
26.6190032,52.946627,200,50100
26.6456098,52.9462392,300,50100
26.6722143,52.9458455,400,50100
26.6988167,52.9454459,500,50100
26.7254171,52.9450404,600,50100
26.7520158,52.944629,700,50100
26.7786127,52.9442117,800,50100
26.805208,52.9437885,900,50100
26.8318018,52.9433594,1000,50100
26.8583943,52.9429244,1100,50100
26.8849854,52.9424835,1200,50100
26.9115753,52.9420367,1300,50100
26.9381642,52.941584,1400,50100
26.9647521,52.9411254,1500,50100
26.9913391,52.9406608,1600,50100
27.0179253,52.9401904,1700,50100
27.044511,52.939714,1800,50100
27.071096,52.9392318,1900,50100
27.0976806,52.9387436,2000,50100
27.1242649,52.9382495,2100,50100
27.150849,52.9377495,2200,50100
27.1774329,52.9372435,2300,50100
27.2040169,52.9367316,2400,50100
27.2306009,52.9362138,2500,50100
27.2571851,52.9356901,2600,50100
27.2837696,52.9351605,2700,50100
27.3103546,52.9346249,2800,50100
27.33694,52.9340833,2900,50100
27.3635261,52.9335359,3000,50100
27.3901129,52.9329824,3100,50100
27.4167006,52.9324231,3200,50100
27.4432892,52.9318578,3300,50100
27.4698788,52.9312865,3400,50100
27.4964696,52.9307093,3500,50100
27.5230617,52.9301261,3600,50100
27.5496552,52.9295369,3700,50100
27.5762501,52.9289418,3800,50100
27.6028466,52.9283407,3900,50100
27.6291788,52.9277398,3999,50100
26.5650066,52.9308904,0,50200
26.5916094,52.9305145,100,50200
26.6182099,52.9301327,200,50200
26.6448081,52.929745,300,50200
26.6714041,52.9293514,400,50200
26.6979981,52.9289519,500,50200
26.7245902,52.9285465,600,50200
26.7511804,52.9281352,700,50200
26.777769,52.927718,800,50200
26.8043559,52.927295,900,50200
26.8309413,52.926866,1000,50200
26.8575253,52.9264311,1100,50200
26.8841081,52.9259903,1200,50200
26.9106896,52.9255436,1300,50200
